32	776000000000171	S)
718	776000000000771	U
823	776000003760771	T1
1589	776017404760771	LAM7_TUR
209	776017607760771	LAM12_MAD1
170	776017777760400	T1
171	776017777760771	T1
210	776037777760771	T1
1685	776077607760771	LAM9
1223	776077777760771	T1
902	776137607760631	LAM3-LAM5
1537	776137607760731	LAM3
211	776137607760771	LAM3
155	776157777760771	T1
105	776160000000071	(LAM3?)
589	776161000000071	U
1295	776163607760771	LAM3
111	776167607760771	LAM3
1331	776175407760771	T1
1830	776177207760771	LAM3
106	776177400000171	(LAM3?)
719	776177407760771	T1
1624	776177607560771	LAM3-LAM6
1841	776177607740771	U
720	776177607760371	U
1335	776177607760400	LAM3
1224	776177607760700	LAM3
130	776177607760731	LAM3
1453	776177637763771	MANU2
608	776177770000000	U
1672	776177775760771	T1
156	776177777760771	T1
1840	776327777760771	S
1068	776337377760771	S
827	776337770760771	S
88	776337777760731	S
71	776337777760771	S
1052	776367377760771	S
831	776367777760771	S
1874	776370001760331	U
1334	776370001760731	S
1333	776370001760771	S
1296	776371777760771	S
1577	776376003760771	S
466	776377377760771	S
401	776377403760771	S
1127	776377577760771	S
1728	776377603760771	S
1536	776377607760771	S
1351	776377677700771	U
1271	776377677760771	S
1225	776377700160771	S
1128	776377730360771	S
1915	776377737760771	S
1783	776377743760771	LAM10_CAM-S
1776	776377760000171	U
295	776377763760771	S
881	776377770000731	U
558	776377770760731	S
559	776377770760771	S
1772	776377774020071	U
383	776377774020771	H1-S
55	776377775540771	S)
212	776377776760771	S
1245	776377777400071	U
1242	776377777420771	H4-S
1063	776377777660771	S
1918	776377777700771	U
1244	776377777720731	S
914	776377777720771	H3-S
790	776377777740771	U
721	776377777760371	U
874	776377777760431	S
494	776377777760711	S
784	776377777760731	T2-S
1356	776377777760751	S
1938	776377777760770	S
1779	776477777760771	T1
332	776707777737071	AFRI
495	776760003760771	T1
213	776777607760731	LAM4
1708	776777607760771	LAM9
1611	776777777720771	H3
1265	776777777760731	T2
1129	776777777760771	T1
560	777000000000371	U
365	777000003760771	T1
345	777000377760731	T3_ETH
582	777002777760731	X1
1276	777017777420771	H4
1350	777017777700000	U
1326	777037777413700	EAI5
1627	777137777760731	T2-T3
843	777177777720771	H3
613	777177777760771	T1
1701	777317607760771	LAM9
1839	777327607760770	LAM5
1699	777347607760671	LAM9
1821	777347777760771	T1
1838	777367607760771	LAM9
439	777376777760601	X2
953	777377577360771	T1
81	777377607760771	LAM9
346	777377700003531	U
1412	777377757413271	EAI6_BGD1
1464	777377770000771	U
1130	777377777700000	U
1243	777377777720771	H3
1166	777377777760771	T1
1516	777377777761771	U
1444	777400000060771	T1
1594	777400007760771	T1
533	777400777720771	H3
184	777417606060731	LAM11_ZWE
1608	777417607760700	LAM9
465	777417737700000	U
1358	777417760060771	T1
1615	777417777760731	T2
496	777460007760771	T5_RUS1
252	777477607760771	LAM9
1288	777477607763771	MANU2
1411	777477757413371	EAI6_BGD1
1056	777477777760731	T2
561	777500003760771	T1
1281	777537777420771	H4
1535	777577607760771	LAM9
1513	777577757413771	EAI6_BGD1
72	777577777003731	undefined
1726	777577777413371	EAI5
1372	777577777413771	EAI5
366	777577777760471	T1
917	777577777760771	T1
263	777600003760771	T1
924	777600007413371	EAI5
609	777600774020771	H1
622	777601774413771	EAI4_VNM
802	777603000000011	ZERO
133	777603405760430	T1
136	777603405760471	T1
440	777607607760771	LAM9
1131	777617347760471	T4_CEU1
273	777617607760771	LAM9
1214	777617777760771	T1
1226	777617777777771	U
920	777633777420771	H4
1049	777637547013771	MANU1
1456	777637677420771	H4
538	777637777413731	EAI1_SOM
1609	777637777413771	EAI5
1448	777637777420731	H4
1447	777637777420771	H3
1073	777637777760771	T1
1896	777637777770711	MANU3
249	777640007760771	T1
404	777647000000011	ZERO
1654	777674077413671	EAI5
868	777676777760771	X1
770	777677607760771	LAM9
1352	777677770000000	U
1557	777677774020771	H1
1373	777677777413731	EAI1_SOM
497	777677777413771	EAI5
498	777677777760771	T1
1869	777700000000000	U
1492	777700000001131	U
1083	777700000001731	U
499	777700000060771	T1
500	777700001760771	T1
267	777700003760771	T1
722	777700007413731	EAI1_SOM
1107	777700007760771	T1
723	777700074413771	EAI4_VNM
441	777700277760771	T1
501	777700377760771	T1
1337	777700607760771	LAM9
1190	777700776413771	EAI5
763	777700777413700	EAI5
1347	777700777760771	T1
724	777701002001731	U
1916	777701777760771	T1
1922	777702777760771	X1
1322	777703077760771	T1
1835	777703377760731	T2
1548	777703400000360	U
1788	777703400000361	U
1827	777703600020771	H3
1659	777703700000000	U
1167	777703737760771	T1
214	777703757760771	T5
215	777703777360771	T1
1705	777703777460771	T1
1833	777705077560571	T1
1826	777716777760771	X1
1483	777717377760771	T1
216	777717607760771	LAM9
1065	777717743760771	LAM10_CAM
925	777717777720771	H3
875	777717777760731	T2
131	777717777760771	T1
1534	777721607560731	LAM5-LAM6
1655	777723777760771	U
333	777727607760771	LAM5
502	777727737760771	T3
310	777727770020720	H3
832	777727777760731	T2-T3
1547	777727777760771	T3
1050	777730000000771	U
1072	777731607760771	LAM5
896	777734077560771	T3
1148	777734377760771	T3
1257	777736000000000	U
385	777736377760571	T3
347	777736777760601	X2
348	777736777760671	X1
1081	777736777760731	X1
217	777736777760771	X1
1641	777737177760771	T3
1160	777737207760771	LAM5
1133	777737347760471	T4_CEU1
503	777737377760731	T2-T3
442	777737377760771	T3
1879	777737400413731	EAI1_SOM
367	777737404760771	LAM7_TUR
1227	777737557760771	T5_MAD2
562	777737600000000	U
1471	777737606060771	LAM11_ZWE
1522	777737606063771	MANU2
1709	777737606760771	LAM5-LAM8
1646	777737607020771	H3-LAM5
885	777737607460771	LAM5
867	777737607560731	LAM5-LAM6
176	777737607560771	LAM5
605	777737607700031	U
579	777737607700171	U
443	777737607700771	U
606	777737607760000	U
1710	777737607760731	LAM4
725	777737607760770	LAM5
504	777737737760771	T3
726	777737747413771	EAI5
1165	777737757420771	H4
112	777737761760771	T3
1927	777737764020771	H1
56	777737770000000	T3)
563	777737770000071	U
1054	777737770020731	H3
727	777737774020731	H1
218	777737774020771	H1
564	777737774413771	EAI4_VNM
617	777737776413771	EAI5
1191	777737776760731	EAI1_SOM
618	777737777413771	EAI5
1134	777737777420731	H4
1291	777737777423771	MANU2
929	777737777620771	H3
1135	777737777720731	H3
728	777737777760431	T3
157	777737777760471	T3
158	777737777760601	T3
565	777737777760671	T3
505	777737777760700	T3
1426	777737777760711	T3
583	777737777763771	MANU2
1570	777740000000000	U
1259	777740000160771	T1
444	777740001760771	T1
264	777740003760771	T1
1686	777740004020771	H1
1136	777740004720771	H3
1161	777740007760531	T2
803	777740007760771	T1
1485	777740007763771	MANU2
1137	777740015760771	T1
1228	777740017760731	T2
159	777740017760771	variant)
1565	777740077760771	T1
1714	777740607760771	LAM9
566	777740777760731	T2
219	777740777760771	T1
379	777741017760771	T1
959	777741777413731	EAI1_SOM
189	777741777760771	T1
220	777742777760601	X2
1432	777743300000000	U
1229	777743777720771	H3
913	777743777760771	T1
1721	777746777760771	X1
808	777747606060771	LAM11_ZWE
1503	777747757413271	EAI6_BGD1
1416	777747757413771	EAI6_BGD1
1504	777747777413671	EAI5
445	777756777760601	X2
302	777756777760771	X1
82	777757606060731	LAM9
1176	777757607760771	LAM9
1446	777757677420771	H4
1506	777757757413271	EAI6_BGD1
1414	777757757413371	EAI6_BGD1
1507	777757757413771	EAI6_BGD1
1230	777757774020771	H1
730	777757777413731	EAI1_SOM
1508	777757777413771	EAI5
1457	777757777420771	H4
1748	777757777620771	H3
764	777757777720771	H3
83	777757777760671	T1
393	777757777760771	T1
1451	777760000000000	U
1240	777760001760771	T1
506	777760003760771	T1
567	777760007763771	MANU2
446	777760016760601	T1
1737	777760017760771	T1
1324	777760047760771	T1
1268	777760057760771	T5
1738	777760063760771	T1
765	777760077760771	T1
447	777760377760771	T1
766	777761007760771	T1
1325	777761050000771	U
731	777761607760771	LAM9
1844	777763607760771	LAM9
1533	777763777720771	H3
732	777763777760771	T1
842	777766770000000	U
185	777766777760601	X2
221	777766777760771	X1
186	777767404760771	LAM7_TUR
568	777767477760771	H37Rv
1195	777767477763771	MANU2
311	777767570020731	H3
1066	777767607560771	LAM6
1750	777767607760731	LAM4
1053	777767637760771	T1
841	777767643760771	LAM10_CAM
173	777767677760771	T1
1679	777767737760771	T1
114	777767741760771	T1
115	777767743760771	LAM10_CAM
1913	777767757760771	T5
569	777767760000000	U
1656	777767770000000	H3
312	777767770020731	H3
610	777767774020731	H1
151	777767774020771	H1
1720	777767774413771	EAI4_VNM
1138	777767774760771	T1
116	777767775720771	H3
1687	777767775760771	T1
870	777767776760731	T2
862	777767777360731	T2
303	777767777413331	EAI1_SOM
1251	777767777413731	EAI1_SOM
611	777767777560771	T1
1802	777767777720631	H3
835	777767777720671	H3
448	777767777720731	H3
75	777767777720771	H3
834	777767777740771	U
1754	777767777760601	T1
879	777767777760671	T1
117	777767777760731	T1
1088	777767777763771	MANU2
1778	777770000000371	U
1204	777770000000731	U
1767	777770007760771	T1
1075	777770607760771	LAM9
1178	777771000000731	U
1071	777771607760771	LAM9
903	777772777760601	X2
84	777773604060731	LAM11_ZWE
1832	777773607760771	LAM9
570	777773776760771	T1
767	777773777413700	EAI5
1105	777773777760771	T1
313	777774003760731	T2
869	777774047560771	T1
1231	777774057760771	T5
1576	777774063560771	T1
1232	777774077560731	T2
222	777774077560771	T1
906	777774177720771	H3
1678	777774377720771	H3
1873	777774606060731	LAM11_ZWE
1884	777774777000171	U
809	777775606060771	LAM11_ZWE
733	777775747413771	EAI5
1340	777775757413371	EAI6_BGD1
571	777775774020771	H1
1571	777775774413771	EAI4_VNM
840	777775777720771	T2
281	777775777760771	T1
507	777776037760771	T1
1828	777776207760771	LAM9
223	777776377760601	T1
508	777776377760771	T1
572	777776407360601	X2
38	777776407760601	X2
1614	777776607760700	X1-LAM9
1470	777776607760771	X1-LAM9
350	777776617760601	X2
1564	777776737760571	X1
282	777776747760601	X2
1438	777776757413371	EAI6_BGD1
1341	777776757760601	X2
449	777776757760771	X1
450	777776770000000	U
1527	777776774020771	H1-X1
1532	777776775760771	X1
224	777776776360711	X1
1179	777776776360771	X1
886	777776776760601	X2
1254	777776777060771	X1
576	777776777360771	X1
734	777776777411731	U
735	777776777413731	EAI1_SOM
1717	777776777460771	X1
1329	777776777560771	X1
351	777776777600171	U
1246	777776777720771	H3
1531	777776777760071	U
878	777776777760571	X1
225	777776777760611	X1
1394	777776777760671	X1
1459	777776777760700	X1
1080	777776777760701	X1
352	777776777760711	X1
336	777776777760731	X1
1823	777776777760770	X1
-291	(111)	X1
226	777776777763771	MANU2
405	777777000000011	ZERO
1790	777777000360771	T1
880	777777000760771	T1
619	777777002000011	U
182	777777004020771	H1
714	777777006720771	H3-LAM8
1836	777777007660751	T1
368	777777007720731	H3
371	777777007720771	EAI7_BGD2
949	777777017720771	H3
893	777777017760771	T1
1328	777777034020771	H1
66	777777037720671	H3-LAM9
67	777777037720771	H3-LAM9
174	777777037760771	T1
1233	777777077760771	T1
57	777777143760771	LAM10_CAM
1573	777777177413371	EAI5
1252	777777177760771	T1
1768	777777207560771	LAM6
1277	777777207760771	LAM9
94	777777347560471	T4_CEU1
1575	777777347760400	T4
1799	777777347760431	T4_CEU1
39	777777347760471	T4_CEU1
227	777777370020771	H3
1139	777777374020771	H1
1774	777777376760771	T4
1657	777777377000371	U
1562	777777377400171	U
1919	777777377720731	H3
183	777777377720771	H3
1582	777777377760700	T1
1077	777777377760731	T2
1460	777777377763771	MANU2
1559	777777400000171	U
1282	777777400020771	H3
590	777777403760730	T2
1688	777777403760771	T1
1644	777777404020771	H1
1140	777777404120771	H3
1261	777777404760731	LAM7_TUR
1937	777777404760760	LAM7_TUR
1355	777777407560731	T2
768	777777407720771	H3
1800	777777407760771	T1
1643	777777423560771	T1
1051	777777437760771	T1
824	777777457760771	T5
607	777777467400000	U
769	777777474020771	H1
160	777777477400001	U
892	777777477413771	EAI5
305	777777477760631	H37Rv
1647	777777477760731	H37Rv/T2
785	777777554760771	T5_MAD2
314	777777570020731	H3
369	777777574020771	H1
1893	777777577620771	H3
1804	777777577720771	H3
736	777777577760731	T2
120	777777577760771	T1
402	777777600000000	U
825	777777600000171	U
274	777777600000371	U
397	777777600000771	U
275	777777600020771	H3
1660	777777600060731	T2
911	777777600060771	T1
392	777777600160731	T2
74	777777600160771	T1
1664	777777600560731	T2
1147	777777600560771	T1
1144	777777600760771	T1
306	777777601560771	T1
1630	777777601760771	T1
810	777777602060771	T1
1493	777777603413700	EAI5
228	777777603560771	T1
229	777777603760371	U
230	777777603760771	T1
811	777777604060731	LAM4
1620	777777604360771	LAM9
1906	777777605560771	LAM6
509	777777605760771	LAM9
132	777777606000031	U
812	777777606060571	LAM11_ZWE
813	777777606060631	LAM11_ZWE
814	777777606060671	LAM11_ZWE
815	777777606060731	LAM11_ZWE
452	777777606360771	LAM9
290	777777606760771	LAM8
534	777777607400000	U
1895	777777607460731	LAM4
1663	777777607520771	H3-LAM6
1758	777777607540771	U
396	777777607560371	U
95	777777607560731	LAM6
1689	777777607600031	U
891	777777607660771	LAM9
1241	777777607700771	U
335	777777607720771	MANU2
161	777777607740771	U
933	777777607760071	U
1070	777777607760371	U
1106	777777607760400	LAM9
916	777777607760411	LAM9
614	777777607760431	LAM9
737	777777607760571	LAM9
398	777777607760631	LAM9
162	777777607760671	LAM9
163	777777607760700	LAM9
1530	777777607760711	LAM9
1154	777777607760751	LAM9
738	777777607760760	LAM9
1074	777777607760761	LAM9
1933	777777607760770	LAM9
1247	777777607763771	MANU2
1814	777777617560571	T1
1563	777777636760771	T1
1812	777777637720771	H3
1234	777777644720771	H3
1892	777777660000171	U
573	777777663560771	T1
1831	777777663740771	U
932	777777663760731	T2
253	777777663760771	T1
378	777777667760771	T1
1523	777777667763771	MANU2
1450	777777670000771	U
384	777777674020771	H1
1494	777777676760771	T1
1449	777777677421771	U
581	777777677560671	T1
453	777777677560771	T1
268	777777677720771	H3
1623	777777677760700	T1
175	777777677760731	T2
907	777777677760770	T1
1192	777777677763771	MANU2
1194	777777677770771	CAS
1193	777777677773771	MANU1
749	777777677777771	U
1410	777777700000000	U
1736	777777700000371	U
510	777777700003531	U
1374	777777700003771	U
511	777777700020771	H3
283	777777704020771	H1
739	777777707413771	EAI5
1567	777777707560771	T1
512	777777707720771	H3
1890	777777707760731	T2
535	777777707760771	T1
1658	777777714020771	H1
1901	777777714413771	EAI4_VNM
779	777777717720771	H3
513	777777717760731	T2
771	777777717760771	T1
1289	777777717763771	MANU2
1934	777777724020771	H1
1749	777777734720771	H3
454	777777736760731	T2
1495	777777737413771	EAI5
963	777777737720771	H3
1250	777777737740771	U
86	777777737760771	T1
1795	777777740000371	U
946	777777740020771	H3
1141	777777741760771	T1
1388	777777743413331	EAI1_SOM
772	777777743460771	LAM10_CAM
839	777777743700171	U
403	777777743760731	LAM10_CAM
838	777777743760751	LAM10_CAM
620	777777744020771	H1
1235	777777744720771	H3
1390	777777747413371	EAI5
43	777777747413771	EAI6_BGD1
740	777777747720771	H3
370	777777747760471	T1
1580	777777747760771	T1
1396	777777750002371	U
96	777777750003371	EAI7_BGD2
928	777777750060771	T5
372	777777752000000	U
1375	777777753413771	EAI6_BGD1
103	777777754020731	H1
883	777777754020771	H1
1496	777777756413771	EAI6_BGD1
1403	777777757003371	U
1421	777777757403371	U
1420	777777757410071	U
1417	777777757413071	EAI6_BGD1
1409	777777757413271	EAI6_BGD1
1425	777777757413331	EAI6_BGD1
292	777777757413371	EAI6_BGD1
591	777777757413771	EAI6_BGD1
1104	777777757660771	T5
741	777777757720771	H3
231	777777757760700	T5
943	777777757760731	T2-T4
623	777777757777771	U
786	777777760000000	U
773	777777760000031	U
1274	777777760000071	U
232	777777760000171	U
1236	777777760000611	U
948	777777760020611	H3
791	777777760020771	H3
164	777777760060771	(H?)
455	777777760360771	T1
97	777777760760771	T1
1397	777777761413700	EAI5
1237	777777763660771	T1
315	777777764020731	H1
1585	777777764120771	H3
1404	777777767413731	EAI1_SOM
1177	777777767700000	U
631	777777767720771	H3
373	777777767760771	T1
1898	777777770003371	EAI7_BGD2
1462	777777770003771	U
316	777777770020731	H3
742	777777770020771	H3
233	777777770060731	T2
276	777777770060771	T1
1897	777777770203371	U
942	777777770760731	T2
1891	777777773720771	H3
774	777777773760771	T1
1353	777777774000000	U
944	777777774000071	U
1275	777777774000371	U
1561	777777774020371	U
1807	777777774020571	H1
1552	777777774020631	H1
1629	777777774020751	H1
919	777777774020760	H1
1822	777777774020770	H1
1484	777777774023771	MANU2
1872	777777774060771	T1
1735	777777774320771	H3
456	777777774413711	EAI4_VNM
514	777777774413731	EAI4_VNM
139	777777774413771	EAI4_VNM
1059	777777774417771	U
1085	777777774620731	H3
165	777777774720731	H3
353	777777774760771	T1
1376	777777775413371	EAI5
1497	777777775413671	EAI5
1313	777777775413731	EAI1_SOM
1558	777777775660771	T1
1939	777777775720731	H3
121	777777775720771	H3
122	777777775760771	T1
743	777777776000071	U
1498	777777776000371	U
374	777777776000771	U
958	777777776013731	MANU1
1908	777777776020771	H3
1060	777777776160771	T1
123	777777776360771	T1
152	777777776413771	EAI5
1382	777777776720671	H3
1238	777777776720771	H3
515	777777776760731	T2
1626	777777776760771	T1
775	777777777000371	U
1188	777777777003771	U
337	777777777013731	MANU1
937	777777777013771	MANU1
837	777777777020731	H3
1283	777777777020771	H3
1239	777777777160031	U
166	777777777320571	H3
603	777777777320731	H3
457	777777777320771	H3
317	777777777360731	T2
516	777777777360771	T1
1363	777777777400171	U
1186	777777777403671	U
1386	777777777403701	U
458	777777777403771	U
1393	777777777405700	U
459	777777777410331	U
776	777777777410771	CAS
744	777777777411731	U
1377	777777777412671	EAI5
962	777777777413031	EAI5
934	777777777413071	EAI5
745	777777777413131	EAI1_SOM
1082	777777777413311	EAI5
1183	777777777413331	EAI1_SOM
234	777777777413371	EAI5
1392	777777777413431	EAI5
235	777777777413531	EAI1_SOM
947	777777777413631	EAI5
256	777777777413671	EAI5
138	777777777413700	EAI5
517	777777777413711	EAI5
1801	777777777413730	EAI1_SOM
460	777777777413751	EAI5
461	777777777416761	U
399	777777777420410	H4
817	777777777420731	H4
777	777777777420771	H4
1905	777777777460771	T1
746	777777777520771	H3
277	777777777560700	T1
462	777777777560771	T1
1094	777777777563771	MANU2
780	777777777600771	U
394	777777777620731	H3
390	777777777620771	H3
518	777777777660031	U
1797	777777777660731	T2
836	777777777700131	U
238	777777777700171	U
124	777777777700771	U
1142	777777777720071	U
1529	777777777720171	U
1143	777777777720371	U
747	777777777720471	H3
463	777777777720571	H3
134	777777777720631	H3
168	777777777720671	H3
1640	777777777720740	H3
293	777777777720751	H3
748	777777777720760	H3
615	777777777720770	H3
1634	777777777723771	MANU2
574	777777777740071	U
519	777777777740371	U
1805	777777777740671	U
169	777777777740700	U
172	777777777740771	U
464	777777777747771	U
1793	777777777760000	U
956	777777777760011	U
239	777777777760031	U
787	777777777760071	U
1929	777777777760300	U
1098	777777777760331	U
240	777777777760371	U
395	777777777760400	T1
241	777777777760411	T1
242	777777777760431	T1
1544	777777777760531	T2
575	777777777760561	T1
520	777777777760571	T1
243	777777777760600	T1
244	777777777760601	T1
521	777777777760611	T1
888	777777777760631	T1
245	777777777760671	T1
1926	777777777760701	T1
78	777777777760711	T1-T2
135	777777777760730	T2
1583	777777777760740	T1
612	777777777760751	T1
628	777777777760760	T1
278	777777777760761	T1
1196	777777777761771	U
1690	777777777762771	MANU2
1378	777777777770771	CAS
100	777777777773771	MANU1
1907	777777777774771	U
1149	777777777777331	U
1338	777777777777671	U
246	777777777777731	U
523	777777777777771	U
